,date,title,summary
801,2019.10.10.,"[IMO 2020 대격변]②LNG운반선 넘어 추진선 시대…""韓 조선, 가장 큰 수혜""","실제로 카타르(40+40척), 모잠비크(16척), 나이지리아(10척), 러시아(15척) 등 올해 연말부터 내년까지 100척 이상의 LNG운반선 발주가 예상된다. LNG운반선 시장의 호황은 전세계 환경규제 강화에 따른 결과로, 기존 석유..."
802,2019.10.10.,이틀 사이 1.5兆 수주한 삼성重…목표달성 고지 보인다,"삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 한편, 삼성중공업..."
803,2019.10.10.,삼성重 수주 랠리...가장 바쁜 조선소 됐다,"삼성중공업이 2013년 30억달러(당시 환율로 약 3조4,000억원)에 수주한 나이지리아 에지나(Egina) 프로젝트는 설계 책임까지 지면서 시행착오를 겪었다. 열악한 현지상황까지 겹쳐 1조원이 넘는 손실을 냈다. 양종서..."
804,2019.10.10.,"수출입銀, 위험국가 사업에 최대 3.7조 지원 추진",10일 기획재정부와 수출입은행이 추경호 자유한국당 의원(국회 기획재정위원회)에게 제출한 자료에 따르면 수출입은행은 올해 말까지 나이지리아와 이라크에서 5891억원 규모 건설·수출 사업에 대한 금융 지원을 승인할...
805,2019.10.11.,"‘41일간의 몽유도원’… 미래와 꿈의 공예, 청주를 수놓는다","‘기획전1’에서는 세계적인 도자 설치 작가 응고지 에제마(나이지리아)를 만난다. 아프리카 동물부터 일상 사물까지 거대한 설치작업을 선보인 그는 이번에 수천 개의 작은 컵으로 구성된 ‘Think Tea, Think Cup’을..."
806,2019.10.12.,7만명 숨진 전쟁 끝낸 ‘평화 전도사’… 100번째 노벨평화상 아비 아머드,에티오피아는 나이지리아에 이은 아프리카 2위 인구 대국(약 1억 명)이다. 지난해 4월 취임한 그는 자국 내에서 버락 오바마 전 미국 대통령 못지않은 인기를 끌고 있다. 그의 지지자들은 스스로를 ‘아비마니아(Aby...
807,2019.10.14.,"정의연, 美예일대 학생들과 ‘위안부와 전시 성폭력’ 심포지엄","이어 “콩고, 나이지리아 등 지역에서 여전히 이어지는 분쟁 중 여성에 대한 폭력에 맞서 국제사회가 무엇을 해야 할지 고민해야 한다”고 강조했다. 2007년 7월 미 하원 본회의에서 만장일치로 통과된 종군위안부..."
808,2019.10.14.,이강인·정우영·백승호·이동경…한국축구 쑥쑥 크는 영건들,특히 조별리그 그리스와 나이지리아 전에서는 프리킥으로 이정수의 골을 2번이나 도왔다. 기성용은 당시 한국의 사상 첫 원정 월드컵 첫 승과 16강 진출을 이끌었다. 그리고 다시 2년이 흐른 후 2012 런던 올림픽....
809,2019.10.14.,1주만에 6조 빨아들인 韓 조선…2년 연속 세계 1위 청신호,삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 무엇보다...
810,2019.10.10.,[한현우의 미세한 풍경] 빠지면 끝장이다,케냐 선수와 나이지리아 선수가 1·2위를 다투는 마라톤을 떠올리면 별것 아니라고 생각할 수 있다. 그러나 평범한 사람이 첫 풀코스에서 '서브 포(sub 4·네 시간 이내 완주)'를 해냈다는 건 30년가량 다니던 직장을 그만두고...
811,2019.10.10.,"[IMO 2020 대격변]②LNG운반선 넘어 추진선 시대…""韓 조선, 가장 큰 수혜""","실제로 카타르(40+40척), 모잠비크(16척), 나이지리아(10척), 러시아(15척) 등 올해 연말부터 내년까지 100척 이상의 LNG운반선 발주가 예상된다. LNG운반선 시장의 호황은 전세계 환경규제 강화에 따른 결과로, 기존 석유..."
812,2019.10.10.,이틀 사이 1.5兆 수주한 삼성重…목표달성 고지 보인다,"삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 한편, 삼성중공업..."
813,2019.10.10.,삼성重 수주 랠리...가장 바쁜 조선소 됐다,"삼성중공업이 2013년 30억달러(당시 환율로 약 3조4,000억원)에 수주한 나이지리아 에지나(Egina) 프로젝트는 설계 책임까지 지면서 시행착오를 겪었다. 열악한 현지상황까지 겹쳐 1조원이 넘는 손실을 냈다. 양종서..."
814,2019.10.10.,"수출입銀, 위험국가 사업에 최대 3.7조 지원 추진",10일 기획재정부와 수출입은행이 추경호 자유한국당 의원(국회 기획재정위원회)에게 제출한 자료에 따르면 수출입은행은 올해 말까지 나이지리아와 이라크에서 5891억원 규모 건설·수출 사업에 대한 금융 지원을 승인할...
815,2019.10.11.,"‘41일간의 몽유도원’… 미래와 꿈의 공예, 청주를 수놓는다","‘기획전1’에서는 세계적인 도자 설치 작가 응고지 에제마(나이지리아)를 만난다. 아프리카 동물부터 일상 사물까지 거대한 설치작업을 선보인 그는 이번에 수천 개의 작은 컵으로 구성된 ‘Think Tea, Think Cup’을..."
816,2019.10.12.,7만명 숨진 전쟁 끝낸 ‘평화 전도사’… 100번째 노벨평화상 아비 아머드,에티오피아는 나이지리아에 이은 아프리카 2위 인구 대국(약 1억 명)이다. 지난해 4월 취임한 그는 자국 내에서 버락 오바마 전 미국 대통령 못지않은 인기를 끌고 있다. 그의 지지자들은 스스로를 ‘아비마니아(Aby...
817,2019.10.14.,"정의연, 美예일대 학생들과 ‘위안부와 전시 성폭력’ 심포지엄","이어 “콩고, 나이지리아 등 지역에서 여전히 이어지는 분쟁 중 여성에 대한 폭력에 맞서 국제사회가 무엇을 해야 할지 고민해야 한다”고 강조했다. 2007년 7월 미 하원 본회의에서 만장일치로 통과된 종군위안부..."
818,2019.10.14.,이강인·정우영·백승호·이동경…한국축구 쑥쑥 크는 영건들,특히 조별리그 그리스와 나이지리아 전에서는 프리킥으로 이정수의 골을 2번이나 도왔다. 기성용은 당시 한국의 사상 첫 원정 월드컵 첫 승과 16강 진출을 이끌었다. 그리고 다시 2년이 흐른 후 2012 런던 올림픽....
819,2019.10.14.,1주만에 6조 빨아들인 韓 조선…2년 연속 세계 1위 청신호,삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 무엇보다...
820,2019.10.10.,[한현우의 미세한 풍경] 빠지면 끝장이다,케냐 선수와 나이지리아 선수가 1·2위를 다투는 마라톤을 떠올리면 별것 아니라고 생각할 수 있다. 그러나 평범한 사람이 첫 풀코스에서 '서브 포(sub 4·네 시간 이내 완주)'를 해냈다는 건 30년가량 다니던 직장을 그만두고...
821,2019.10.10.,"[IMO 2020 대격변]②LNG운반선 넘어 추진선 시대…""韓 조선, 가장 큰 수혜""","실제로 카타르(40+40척), 모잠비크(16척), 나이지리아(10척), 러시아(15척) 등 올해 연말부터 내년까지 100척 이상의 LNG운반선 발주가 예상된다. LNG운반선 시장의 호황은 전세계 환경규제 강화에 따른 결과로, 기존 석유..."
822,2019.10.10.,이틀 사이 1.5兆 수주한 삼성重…목표달성 고지 보인다,"삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 한편, 삼성중공업..."
823,2019.10.10.,삼성重 수주 랠리...가장 바쁜 조선소 됐다,"삼성중공업이 2013년 30억달러(당시 환율로 약 3조4,000억원)에 수주한 나이지리아 에지나(Egina) 프로젝트는 설계 책임까지 지면서 시행착오를 겪었다. 열악한 현지상황까지 겹쳐 1조원이 넘는 손실을 냈다. 양종서..."
824,2019.10.10.,"수출입銀, 위험국가 사업에 최대 3.7조 지원 추진",10일 기획재정부와 수출입은행이 추경호 자유한국당 의원(국회 기획재정위원회)에게 제출한 자료에 따르면 수출입은행은 올해 말까지 나이지리아와 이라크에서 5891억원 규모 건설·수출 사업에 대한 금융 지원을 승인할...
825,2019.10.11.,"‘41일간의 몽유도원’… 미래와 꿈의 공예, 청주를 수놓는다","‘기획전1’에서는 세계적인 도자 설치 작가 응고지 에제마(나이지리아)를 만난다. 아프리카 동물부터 일상 사물까지 거대한 설치작업을 선보인 그는 이번에 수천 개의 작은 컵으로 구성된 ‘Think Tea, Think Cup’을..."
826,2019.10.12.,7만명 숨진 전쟁 끝낸 ‘평화 전도사’… 100번째 노벨평화상 아비 아머드,에티오피아는 나이지리아에 이은 아프리카 2위 인구 대국(약 1억 명)이다. 지난해 4월 취임한 그는 자국 내에서 버락 오바마 전 미국 대통령 못지않은 인기를 끌고 있다. 그의 지지자들은 스스로를 ‘아비마니아(Aby...
827,2019.10.14.,"정의연, 美예일대 학생들과 ‘위안부와 전시 성폭력’ 심포지엄","이어 “콩고, 나이지리아 등 지역에서 여전히 이어지는 분쟁 중 여성에 대한 폭력에 맞서 국제사회가 무엇을 해야 할지 고민해야 한다”고 강조했다. 2007년 7월 미 하원 본회의에서 만장일치로 통과된 종군위안부..."
828,2019.10.14.,이강인·정우영·백승호·이동경…한국축구 쑥쑥 크는 영건들,특히 조별리그 그리스와 나이지리아 전에서는 프리킥으로 이정수의 골을 2번이나 도왔다. 기성용은 당시 한국의 사상 첫 원정 월드컵 첫 승과 16강 진출을 이끌었다. 그리고 다시 2년이 흐른 후 2012 런던 올림픽....
829,2019.10.14.,1주만에 6조 빨아들인 韓 조선…2년 연속 세계 1위 청신호,삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 무엇보다...
830,2019.10.10.,[한현우의 미세한 풍경] 빠지면 끝장이다,케냐 선수와 나이지리아 선수가 1·2위를 다투는 마라톤을 떠올리면 별것 아니라고 생각할 수 있다. 그러나 평범한 사람이 첫 풀코스에서 '서브 포(sub 4·네 시간 이내 완주)'를 해냈다는 건 30년가량 다니던 직장을 그만두고...
831,2019.10.10.,"[IMO 2020 대격변]②LNG운반선 넘어 추진선 시대…""韓 조선, 가장 큰 수혜""","실제로 카타르(40+40척), 모잠비크(16척), 나이지리아(10척), 러시아(15척) 등 올해 연말부터 내년까지 100척 이상의 LNG운반선 발주가 예상된다. LNG운반선 시장의 호황은 전세계 환경규제 강화에 따른 결과로, 기존 석유..."
832,2019.10.10.,이틀 사이 1.5兆 수주한 삼성重…목표달성 고지 보인다,"삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 한편, 삼성중공업..."
833,2019.10.10.,삼성重 수주 랠리...가장 바쁜 조선소 됐다,"삼성중공업이 2013년 30억달러(당시 환율로 약 3조4,000억원)에 수주한 나이지리아 에지나(Egina) 프로젝트는 설계 책임까지 지면서 시행착오를 겪었다. 열악한 현지상황까지 겹쳐 1조원이 넘는 손실을 냈다. 양종서..."
834,2019.10.10.,"수출입銀, 위험국가 사업에 최대 3.7조 지원 추진",10일 기획재정부와 수출입은행이 추경호 자유한국당 의원(국회 기획재정위원회)에게 제출한 자료에 따르면 수출입은행은 올해 말까지 나이지리아와 이라크에서 5891억원 규모 건설·수출 사업에 대한 금융 지원을 승인할...
835,2019.10.11.,"‘41일간의 몽유도원’… 미래와 꿈의 공예, 청주를 수놓는다","‘기획전1’에서는 세계적인 도자 설치 작가 응고지 에제마(나이지리아)를 만난다. 아프리카 동물부터 일상 사물까지 거대한 설치작업을 선보인 그는 이번에 수천 개의 작은 컵으로 구성된 ‘Think Tea, Think Cup’을..."
836,2019.10.12.,7만명 숨진 전쟁 끝낸 ‘평화 전도사’… 100번째 노벨평화상 아비 아머드,에티오피아는 나이지리아에 이은 아프리카 2위 인구 대국(약 1억 명)이다. 지난해 4월 취임한 그는 자국 내에서 버락 오바마 전 미국 대통령 못지않은 인기를 끌고 있다. 그의 지지자들은 스스로를 ‘아비마니아(Aby...
837,2019.10.14.,"정의연, 美예일대 학생들과 ‘위안부와 전시 성폭력’ 심포지엄","이어 “콩고, 나이지리아 등 지역에서 여전히 이어지는 분쟁 중 여성에 대한 폭력에 맞서 국제사회가 무엇을 해야 할지 고민해야 한다”고 강조했다. 2007년 7월 미 하원 본회의에서 만장일치로 통과된 종군위안부..."
838,2019.10.14.,이강인·정우영·백승호·이동경…한국축구 쑥쑥 크는 영건들,특히 조별리그 그리스와 나이지리아 전에서는 프리킥으로 이정수의 골을 2번이나 도왔다. 기성용은 당시 한국의 사상 첫 원정 월드컵 첫 승과 16강 진출을 이끌었다. 그리고 다시 2년이 흐른 후 2012 런던 올림픽....
839,2019.10.14.,1주만에 6조 빨아들인 韓 조선…2년 연속 세계 1위 청신호,삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 무엇보다...
840,2019.10.10.,[한현우의 미세한 풍경] 빠지면 끝장이다,케냐 선수와 나이지리아 선수가 1·2위를 다투는 마라톤을 떠올리면 별것 아니라고 생각할 수 있다. 그러나 평범한 사람이 첫 풀코스에서 '서브 포(sub 4·네 시간 이내 완주)'를 해냈다는 건 30년가량 다니던 직장을 그만두고...
841,2019.10.10.,"[IMO 2020 대격변]②LNG운반선 넘어 추진선 시대…""韓 조선, 가장 큰 수혜""","실제로 카타르(40+40척), 모잠비크(16척), 나이지리아(10척), 러시아(15척) 등 올해 연말부터 내년까지 100척 이상의 LNG운반선 발주가 예상된다. LNG운반선 시장의 호황은 전세계 환경규제 강화에 따른 결과로, 기존 석유..."
842,2019.10.10.,이틀 사이 1.5兆 수주한 삼성重…목표달성 고지 보인다,"삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 한편, 삼성중공업..."
843,2019.10.10.,삼성重 수주 랠리...가장 바쁜 조선소 됐다,"삼성중공업이 2013년 30억달러(당시 환율로 약 3조4,000억원)에 수주한 나이지리아 에지나(Egina) 프로젝트는 설계 책임까지 지면서 시행착오를 겪었다. 열악한 현지상황까지 겹쳐 1조원이 넘는 손실을 냈다. 양종서..."
844,2019.10.10.,"수출입銀, 위험국가 사업에 최대 3.7조 지원 추진",10일 기획재정부와 수출입은행이 추경호 자유한국당 의원(국회 기획재정위원회)에게 제출한 자료에 따르면 수출입은행은 올해 말까지 나이지리아와 이라크에서 5891억원 규모 건설·수출 사업에 대한 금융 지원을 승인할...
845,2019.10.11.,"‘41일간의 몽유도원’… 미래와 꿈의 공예, 청주를 수놓는다","‘기획전1’에서는 세계적인 도자 설치 작가 응고지 에제마(나이지리아)를 만난다. 아프리카 동물부터 일상 사물까지 거대한 설치작업을 선보인 그는 이번에 수천 개의 작은 컵으로 구성된 ‘Think Tea, Think Cup’을..."
846,2019.10.12.,7만명 숨진 전쟁 끝낸 ‘평화 전도사’… 100번째 노벨평화상 아비 아머드,에티오피아는 나이지리아에 이은 아프리카 2위 인구 대국(약 1억 명)이다. 지난해 4월 취임한 그는 자국 내에서 버락 오바마 전 미국 대통령 못지않은 인기를 끌고 있다. 그의 지지자들은 스스로를 ‘아비마니아(Aby...
847,2019.10.14.,"정의연, 美예일대 학생들과 ‘위안부와 전시 성폭력’ 심포지엄","이어 “콩고, 나이지리아 등 지역에서 여전히 이어지는 분쟁 중 여성에 대한 폭력에 맞서 국제사회가 무엇을 해야 할지 고민해야 한다”고 강조했다. 2007년 7월 미 하원 본회의에서 만장일치로 통과된 종군위안부..."
848,2019.10.14.,이강인·정우영·백승호·이동경…한국축구 쑥쑥 크는 영건들,특히 조별리그 그리스와 나이지리아 전에서는 프리킥으로 이정수의 골을 2번이나 도왔다. 기성용은 당시 한국의 사상 첫 원정 월드컵 첫 승과 16강 진출을 이끌었다. 그리고 다시 2년이 흐른 후 2012 런던 올림픽....
849,2019.10.14.,1주만에 6조 빨아들인 韓 조선…2년 연속 세계 1위 청신호,삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 무엇보다...
850,2019.10.10.,[한현우의 미세한 풍경] 빠지면 끝장이다,케냐 선수와 나이지리아 선수가 1·2위를 다투는 마라톤을 떠올리면 별것 아니라고 생각할 수 있다. 그러나 평범한 사람이 첫 풀코스에서 '서브 포(sub 4·네 시간 이내 완주)'를 해냈다는 건 30년가량 다니던 직장을 그만두고...
851,2019.10.10.,"[IMO 2020 대격변]②LNG운반선 넘어 추진선 시대…""韓 조선, 가장 큰 수혜""","실제로 카타르(40+40척), 모잠비크(16척), 나이지리아(10척), 러시아(15척) 등 올해 연말부터 내년까지 100척 이상의 LNG운반선 발주가 예상된다. LNG운반선 시장의 호황은 전세계 환경규제 강화에 따른 결과로, 기존 석유..."
852,2019.10.10.,이틀 사이 1.5兆 수주한 삼성重…목표달성 고지 보인다,"삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 한편, 삼성중공업..."
853,2019.10.10.,삼성重 수주 랠리...가장 바쁜 조선소 됐다,"삼성중공업이 2013년 30억달러(당시 환율로 약 3조4,000억원)에 수주한 나이지리아 에지나(Egina) 프로젝트는 설계 책임까지 지면서 시행착오를 겪었다. 열악한 현지상황까지 겹쳐 1조원이 넘는 손실을 냈다. 양종서..."
854,2019.10.10.,"수출입銀, 위험국가 사업에 최대 3.7조 지원 추진",10일 기획재정부와 수출입은행이 추경호 자유한국당 의원(국회 기획재정위원회)에게 제출한 자료에 따르면 수출입은행은 올해 말까지 나이지리아와 이라크에서 5891억원 규모 건설·수출 사업에 대한 금융 지원을 승인할...
855,2019.10.11.,"‘41일간의 몽유도원’… 미래와 꿈의 공예, 청주를 수놓는다","‘기획전1’에서는 세계적인 도자 설치 작가 응고지 에제마(나이지리아)를 만난다. 아프리카 동물부터 일상 사물까지 거대한 설치작업을 선보인 그는 이번에 수천 개의 작은 컵으로 구성된 ‘Think Tea, Think Cup’을..."
856,2019.10.12.,7만명 숨진 전쟁 끝낸 ‘평화 전도사’… 100번째 노벨평화상 아비 아머드,에티오피아는 나이지리아에 이은 아프리카 2위 인구 대국(약 1억 명)이다. 지난해 4월 취임한 그는 자국 내에서 버락 오바마 전 미국 대통령 못지않은 인기를 끌고 있다. 그의 지지자들은 스스로를 ‘아비마니아(Aby...
857,2019.10.14.,"정의연, 美예일대 학생들과 ‘위안부와 전시 성폭력’ 심포지엄","이어 “콩고, 나이지리아 등 지역에서 여전히 이어지는 분쟁 중 여성에 대한 폭력에 맞서 국제사회가 무엇을 해야 할지 고민해야 한다”고 강조했다. 2007년 7월 미 하원 본회의에서 만장일치로 통과된 종군위안부..."
858,2019.10.14.,이강인·정우영·백승호·이동경…한국축구 쑥쑥 크는 영건들,특히 조별리그 그리스와 나이지리아 전에서는 프리킥으로 이정수의 골을 2번이나 도왔다. 기성용은 당시 한국의 사상 첫 원정 월드컵 첫 승과 16강 진출을 이끌었다. 그리고 다시 2년이 흐른 후 2012 런던 올림픽....
859,2019.10.14.,1주만에 6조 빨아들인 韓 조선…2년 연속 세계 1위 청신호,삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 무엇보다...
860,2019.10.10.,[한현우의 미세한 풍경] 빠지면 끝장이다,케냐 선수와 나이지리아 선수가 1·2위를 다투는 마라톤을 떠올리면 별것 아니라고 생각할 수 있다. 그러나 평범한 사람이 첫 풀코스에서 '서브 포(sub 4·네 시간 이내 완주)'를 해냈다는 건 30년가량 다니던 직장을 그만두고...
861,2019.10.10.,"[IMO 2020 대격변]②LNG운반선 넘어 추진선 시대…""韓 조선, 가장 큰 수혜""","실제로 카타르(40+40척), 모잠비크(16척), 나이지리아(10척), 러시아(15척) 등 올해 연말부터 내년까지 100척 이상의 LNG운반선 발주가 예상된다. LNG운반선 시장의 호황은 전세계 환경규제 강화에 따른 결과로, 기존 석유..."
862,2019.10.10.,이틀 사이 1.5兆 수주한 삼성重…목표달성 고지 보인다,"삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 한편, 삼성중공업..."
863,2019.10.10.,삼성重 수주 랠리...가장 바쁜 조선소 됐다,"삼성중공업이 2013년 30억달러(당시 환율로 약 3조4,000억원)에 수주한 나이지리아 에지나(Egina) 프로젝트는 설계 책임까지 지면서 시행착오를 겪었다. 열악한 현지상황까지 겹쳐 1조원이 넘는 손실을 냈다. 양종서..."
864,2019.10.10.,"수출입銀, 위험국가 사업에 최대 3.7조 지원 추진",10일 기획재정부와 수출입은행이 추경호 자유한국당 의원(국회 기획재정위원회)에게 제출한 자료에 따르면 수출입은행은 올해 말까지 나이지리아와 이라크에서 5891억원 규모 건설·수출 사업에 대한 금융 지원을 승인할...
865,2019.10.11.,"‘41일간의 몽유도원’… 미래와 꿈의 공예, 청주를 수놓는다","‘기획전1’에서는 세계적인 도자 설치 작가 응고지 에제마(나이지리아)를 만난다. 아프리카 동물부터 일상 사물까지 거대한 설치작업을 선보인 그는 이번에 수천 개의 작은 컵으로 구성된 ‘Think Tea, Think Cup’을..."
866,2019.10.12.,7만명 숨진 전쟁 끝낸 ‘평화 전도사’… 100번째 노벨평화상 아비 아머드,에티오피아는 나이지리아에 이은 아프리카 2위 인구 대국(약 1억 명)이다. 지난해 4월 취임한 그는 자국 내에서 버락 오바마 전 미국 대통령 못지않은 인기를 끌고 있다. 그의 지지자들은 스스로를 ‘아비마니아(Aby...
867,2019.10.14.,"정의연, 美예일대 학생들과 ‘위안부와 전시 성폭력’ 심포지엄","이어 “콩고, 나이지리아 등 지역에서 여전히 이어지는 분쟁 중 여성에 대한 폭력에 맞서 국제사회가 무엇을 해야 할지 고민해야 한다”고 강조했다. 2007년 7월 미 하원 본회의에서 만장일치로 통과된 종군위안부..."
868,2019.10.14.,이강인·정우영·백승호·이동경…한국축구 쑥쑥 크는 영건들,특히 조별리그 그리스와 나이지리아 전에서는 프리킥으로 이정수의 골을 2번이나 도왔다. 기성용은 당시 한국의 사상 첫 원정 월드컵 첫 승과 16강 진출을 이끌었다. 그리고 다시 2년이 흐른 후 2012 런던 올림픽....
869,2019.10.14.,1주만에 6조 빨아들인 韓 조선…2년 연속 세계 1위 청신호,삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 무엇보다...
870,2019.10.10.,[한현우의 미세한 풍경] 빠지면 끝장이다,케냐 선수와 나이지리아 선수가 1·2위를 다투는 마라톤을 떠올리면 별것 아니라고 생각할 수 있다. 그러나 평범한 사람이 첫 풀코스에서 '서브 포(sub 4·네 시간 이내 완주)'를 해냈다는 건 30년가량 다니던 직장을 그만두고...
871,2019.10.10.,"[IMO 2020 대격변]②LNG운반선 넘어 추진선 시대…""韓 조선, 가장 큰 수혜""","실제로 카타르(40+40척), 모잠비크(16척), 나이지리아(10척), 러시아(15척) 등 올해 연말부터 내년까지 100척 이상의 LNG운반선 발주가 예상된다. LNG운반선 시장의 호황은 전세계 환경규제 강화에 따른 결과로, 기존 석유..."
872,2019.10.10.,이틀 사이 1.5兆 수주한 삼성重…목표달성 고지 보인다,"삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 한편, 삼성중공업..."
873,2019.10.10.,삼성重 수주 랠리...가장 바쁜 조선소 됐다,"삼성중공업이 2013년 30억달러(당시 환율로 약 3조4,000억원)에 수주한 나이지리아 에지나(Egina) 프로젝트는 설계 책임까지 지면서 시행착오를 겪었다. 열악한 현지상황까지 겹쳐 1조원이 넘는 손실을 냈다. 양종서..."
874,2019.10.10.,"수출입銀, 위험국가 사업에 최대 3.7조 지원 추진",10일 기획재정부와 수출입은행이 추경호 자유한국당 의원(국회 기획재정위원회)에게 제출한 자료에 따르면 수출입은행은 올해 말까지 나이지리아와 이라크에서 5891억원 규모 건설·수출 사업에 대한 금융 지원을 승인할...
875,2019.10.11.,"‘41일간의 몽유도원’… 미래와 꿈의 공예, 청주를 수놓는다","‘기획전1’에서는 세계적인 도자 설치 작가 응고지 에제마(나이지리아)를 만난다. 아프리카 동물부터 일상 사물까지 거대한 설치작업을 선보인 그는 이번에 수천 개의 작은 컵으로 구성된 ‘Think Tea, Think Cup’을..."
876,2019.10.12.,7만명 숨진 전쟁 끝낸 ‘평화 전도사’… 100번째 노벨평화상 아비 아머드,에티오피아는 나이지리아에 이은 아프리카 2위 인구 대국(약 1억 명)이다. 지난해 4월 취임한 그는 자국 내에서 버락 오바마 전 미국 대통령 못지않은 인기를 끌고 있다. 그의 지지자들은 스스로를 ‘아비마니아(Aby...
877,2019.10.14.,"정의연, 美예일대 학생들과 ‘위안부와 전시 성폭력’ 심포지엄","이어 “콩고, 나이지리아 등 지역에서 여전히 이어지는 분쟁 중 여성에 대한 폭력에 맞서 국제사회가 무엇을 해야 할지 고민해야 한다”고 강조했다. 2007년 7월 미 하원 본회의에서 만장일치로 통과된 종군위안부..."
878,2019.10.14.,이강인·정우영·백승호·이동경…한국축구 쑥쑥 크는 영건들,특히 조별리그 그리스와 나이지리아 전에서는 프리킥으로 이정수의 골을 2번이나 도왔다. 기성용은 당시 한국의 사상 첫 원정 월드컵 첫 승과 16강 진출을 이끌었다. 그리고 다시 2년이 흐른 후 2012 런던 올림픽....
879,2019.10.14.,1주만에 6조 빨아들인 韓 조선…2년 연속 세계 1위 청신호,삼성중공업이 입찰에 참여한 호주 바로사 프로젝트와 나이지리아 봉가 사우스웨스트 프로젝트 등 해양플랜트도 연내 발주될 가능성이 있다. 두 건 모두 1조5000억원 안팎의 사업으로 추정된다. 무엇보다...
880,2019.10.10.,[한현우의 미세한 풍경] 빠지면 끝장이다,케냐 선수와 나이지리아 선수가 1·2위를 다투는 마라톤을 떠올리면 별것 아니라고 생각할 수 있다. 그러나 평범한 사람이 첫 풀코스에서 '서브 포(sub 4·네 시간 이내 완주)'를 해냈다는 건 30년가량 다니던 직장을 그만두고...
881,2019.10.10.,"[IMO 2020 대격변]②LNG운반선 넘어 추진선 시대…""韓 조선, 가장 큰 수혜""","실제로 카타르(40+40척), 모잠비크(16척), 나이지리아(10척), 러시아(15척) 등 올해 연말부터 내년까지 100척 이상의 LNG운반선 발주가 예상된다. LNG운반선 시장의 호황은 전세계 환경규제 강화에 따른 결과로, 기존 석유..."
