,date,title,summary
2145,2018.08.15.,수요 늘고 정제마진 오르며.. 美 정유업계 호황,특히 수요는 미국 뿐만 아니라 해외서도 많으면서 지난달에는 하루 정제유 생산량이 사상 최고치까지... 미국 정유업계는 지난 7월초 하루에 원유 1800만배럴을 정제 처리했으며 이런 추세라면 2년 연속 상승세와 함께...
2146,2018.08.15.,"최태원 10년前 인니 결단, 윤활기유 세계1위로",처음 이곳에 SK가 자리 잡은 것은 인도네시아 미나스 원유에서 생산된 미전환유(UCO)를 활용해 고부가가치 제품을 만들려는 것이 목적이었다. 그러나 다음달부터는 또 다른 유종까지 사용해 생산량을 30% 늘린다는...
2147,2018.08.16.,이란 “亞 국가들에 석유 싸게 팝니다”,"석유 생산량을 늘리고, 가격을 낮추면서 이란의 고객 뺏기에 나서고 있는 것도 이란으로서는 큰 위협 요인이다. 중동 언론들은 “미국의 제재를 우려해 이란산 원유 수입을 줄이려는 아시아 정유사들을 구매자로..."
2148,2018.08.17.,기름값 '고공행진' 7주째 상승…리터당 1618.4원,"한국석유공사 측은 ""국제 유가는 미국의 원유재고 및 생산량 증가 등의 영향으로 하락했고 미·중 무역 분쟁 완화 기대는 하락폭을 제한했다""며 ""국내제품 가격은 기존의 국제유가 상승분을 반영하여 강보합세를..."
2149,2018.08.20.,[폭염發 물가 비상]추석 차례상 '산적꼬치' 올리기 힘들어지나(종합),"생산량이 급감한 오징어는 1㎏당 1만2029원으로 전년 대비 18.6% 뛰었다. 폭염 속 가축 폐사도 잇따르면서... 이달 초 원유 가격이 ℓ당 4원 오른 926원으로 결정되면서 당장 우윳값이 올랐고, 아이스크림·빵·치즈·커피..."
2150,2018.08.11.,[토요판&] 젖소 1마리가 1년에 원유 9382㎏을 생산한다고?,"2001년 원유 생산량은 233만9000t이었고, 지난해엔 205만8000t이었다. 16년 전보다 생산량이 12.0% 줄어드는 데 그쳤다. 젖소 수와 원유 생산량이 감소하는 속도에 차이가 나타나는 것은 ‘젖소 개량’ 때문이다. 농협..."
2151,2018.08.12.,年 1000만개… 中 냉장 컵커피 개척한 매일유업,전 세계 생산량의 1%에 불과한 고산지 프리미엄 원두만을 맞춤 로스팅해 만들었다. 4477억원에 달하는 국내... 커피 분말과 분유로 생산한 커피가 95% 이상이던 중국에서 바리스타룰스는 ‘커피 추출액과 원유를 사용한...
2152,2018.08.12.,"미국, 내년 원유 생산 세계 1위 등극, 수입보다 수출 많은 원유 수출국","EIA는 올해 미국의 원유 생산량이 하루 평균 1080만 배럴, 내년엔 1180만 배럴에 이르면서 ‘세계 1위 생산국’으로 부상할 것으로 내다봤다. [네이버 채널 친구맺기] [페이스북] [취재대행소 왱!(클릭)] GoodNews paper..."
2153,2018.08.13.,화학기업으로 변신중인 정유사들,"합성섬유나 페트병의 기초 재료로 쓰이는 PX생산량은 국내 1위, 세계 6위를 기록하고 있다. 덕분에... 원유를 수입해 석유제품을 만들어 파는 정유 사업은 국제 유가 등 외부 변수에 취약해 실적 부침이 심한 반면..."
2154,2018.08.14.,[단독]원유 인상 보름만에 우유·아이스크림 가격 '40% 껑충'…무섭게 줄줄이...,8월1일부터 원유 기본 가격 ℓ당 4원 올라 우유·커피·과자·빵 등 가격 인상 줄줄이 서울우유·롯데리아... 올 여름 기록적인 폭염이 세계 전 지역에서 나타나면서 밀 생산국들이 작황 부진 빠져 밀 생산량이 크게...
2155,2018.08.15.,수요 늘고 정제마진 오르며.. 美 정유업계 호황,특히 수요는 미국 뿐만 아니라 해외서도 많으면서 지난달에는 하루 정제유 생산량이 사상 최고치까지... 미국 정유업계는 지난 7월초 하루에 원유 1800만배럴을 정제 처리했으며 이런 추세라면 2년 연속 상승세와 함께...
2156,2018.08.15.,"최태원 10년前 인니 결단, 윤활기유 세계1위로",처음 이곳에 SK가 자리 잡은 것은 인도네시아 미나스 원유에서 생산된 미전환유(UCO)를 활용해 고부가가치 제품을 만들려는 것이 목적이었다. 그러나 다음달부터는 또 다른 유종까지 사용해 생산량을 30% 늘린다는...
2157,2018.08.16.,이란 “亞 국가들에 석유 싸게 팝니다”,"석유 생산량을 늘리고, 가격을 낮추면서 이란의 고객 뺏기에 나서고 있는 것도 이란으로서는 큰 위협 요인이다. 중동 언론들은 “미국의 제재를 우려해 이란산 원유 수입을 줄이려는 아시아 정유사들을 구매자로..."
2158,2018.08.17.,기름값 '고공행진' 7주째 상승…리터당 1618.4원,"한국석유공사 측은 ""국제 유가는 미국의 원유재고 및 생산량 증가 등의 영향으로 하락했고 미·중 무역 분쟁 완화 기대는 하락폭을 제한했다""며 ""국내제품 가격은 기존의 국제유가 상승분을 반영하여 강보합세를..."
2159,2018.08.20.,[폭염發 물가 비상]추석 차례상 '산적꼬치' 올리기 힘들어지나(종합),"생산량이 급감한 오징어는 1㎏당 1만2029원으로 전년 대비 18.6% 뛰었다. 폭염 속 가축 폐사도 잇따르면서... 이달 초 원유 가격이 ℓ당 4원 오른 926원으로 결정되면서 당장 우윳값이 올랐고, 아이스크림·빵·치즈·커피..."
2160,2018.08.11.,[토요판&] 젖소 1마리가 1년에 원유 9382㎏을 생산한다고?,"2001년 원유 생산량은 233만9000t이었고, 지난해엔 205만8000t이었다. 16년 전보다 생산량이 12.0% 줄어드는 데 그쳤다. 젖소 수와 원유 생산량이 감소하는 속도에 차이가 나타나는 것은 ‘젖소 개량’ 때문이다. 농협..."
2161,2018.08.12.,年 1000만개… 中 냉장 컵커피 개척한 매일유업,전 세계 생산량의 1%에 불과한 고산지 프리미엄 원두만을 맞춤 로스팅해 만들었다. 4477억원에 달하는 국내... 커피 분말과 분유로 생산한 커피가 95% 이상이던 중국에서 바리스타룰스는 ‘커피 추출액과 원유를 사용한...
2162,2018.08.12.,"미국, 내년 원유 생산 세계 1위 등극, 수입보다 수출 많은 원유 수출국","EIA는 올해 미국의 원유 생산량이 하루 평균 1080만 배럴, 내년엔 1180만 배럴에 이르면서 ‘세계 1위 생산국’으로 부상할 것으로 내다봤다. [네이버 채널 친구맺기] [페이스북] [취재대행소 왱!(클릭)] GoodNews paper..."
2163,2018.08.13.,화학기업으로 변신중인 정유사들,"합성섬유나 페트병의 기초 재료로 쓰이는 PX생산량은 국내 1위, 세계 6위를 기록하고 있다. 덕분에... 원유를 수입해 석유제품을 만들어 파는 정유 사업은 국제 유가 등 외부 변수에 취약해 실적 부침이 심한 반면..."
2164,2018.08.14.,[단독]원유 인상 보름만에 우유·아이스크림 가격 '40% 껑충'…무섭게 줄줄이...,8월1일부터 원유 기본 가격 ℓ당 4원 올라 우유·커피·과자·빵 등 가격 인상 줄줄이 서울우유·롯데리아... 올 여름 기록적인 폭염이 세계 전 지역에서 나타나면서 밀 생산국들이 작황 부진 빠져 밀 생산량이 크게...
2165,2018.08.15.,수요 늘고 정제마진 오르며.. 美 정유업계 호황,특히 수요는 미국 뿐만 아니라 해외서도 많으면서 지난달에는 하루 정제유 생산량이 사상 최고치까지... 미국 정유업계는 지난 7월초 하루에 원유 1800만배럴을 정제 처리했으며 이런 추세라면 2년 연속 상승세와 함께...
2166,2018.08.15.,"최태원 10년前 인니 결단, 윤활기유 세계1위로",처음 이곳에 SK가 자리 잡은 것은 인도네시아 미나스 원유에서 생산된 미전환유(UCO)를 활용해 고부가가치 제품을 만들려는 것이 목적이었다. 그러나 다음달부터는 또 다른 유종까지 사용해 생산량을 30% 늘린다는...
2167,2018.08.16.,이란 “亞 국가들에 석유 싸게 팝니다”,"석유 생산량을 늘리고, 가격을 낮추면서 이란의 고객 뺏기에 나서고 있는 것도 이란으로서는 큰 위협 요인이다. 중동 언론들은 “미국의 제재를 우려해 이란산 원유 수입을 줄이려는 아시아 정유사들을 구매자로..."
2168,2018.08.17.,기름값 '고공행진' 7주째 상승…리터당 1618.4원,"한국석유공사 측은 ""국제 유가는 미국의 원유재고 및 생산량 증가 등의 영향으로 하락했고 미·중 무역 분쟁 완화 기대는 하락폭을 제한했다""며 ""국내제품 가격은 기존의 국제유가 상승분을 반영하여 강보합세를..."
2169,2018.08.20.,[폭염發 물가 비상]추석 차례상 '산적꼬치' 올리기 힘들어지나(종합),"생산량이 급감한 오징어는 1㎏당 1만2029원으로 전년 대비 18.6% 뛰었다. 폭염 속 가축 폐사도 잇따르면서... 이달 초 원유 가격이 ℓ당 4원 오른 926원으로 결정되면서 당장 우윳값이 올랐고, 아이스크림·빵·치즈·커피..."
2170,2018.08.11.,[토요판&] 젖소 1마리가 1년에 원유 9382㎏을 생산한다고?,"2001년 원유 생산량은 233만9000t이었고, 지난해엔 205만8000t이었다. 16년 전보다 생산량이 12.0% 줄어드는 데 그쳤다. 젖소 수와 원유 생산량이 감소하는 속도에 차이가 나타나는 것은 ‘젖소 개량’ 때문이다. 농협..."
2171,2018.08.12.,年 1000만개… 中 냉장 컵커피 개척한 매일유업,전 세계 생산량의 1%에 불과한 고산지 프리미엄 원두만을 맞춤 로스팅해 만들었다. 4477억원에 달하는 국내... 커피 분말과 분유로 생산한 커피가 95% 이상이던 중국에서 바리스타룰스는 ‘커피 추출액과 원유를 사용한...
2172,2018.08.12.,"미국, 내년 원유 생산 세계 1위 등극, 수입보다 수출 많은 원유 수출국","EIA는 올해 미국의 원유 생산량이 하루 평균 1080만 배럴, 내년엔 1180만 배럴에 이르면서 ‘세계 1위 생산국’으로 부상할 것으로 내다봤다. [네이버 채널 친구맺기] [페이스북] [취재대행소 왱!(클릭)] GoodNews paper..."
2173,2018.08.13.,화학기업으로 변신중인 정유사들,"합성섬유나 페트병의 기초 재료로 쓰이는 PX생산량은 국내 1위, 세계 6위를 기록하고 있다. 덕분에... 원유를 수입해 석유제품을 만들어 파는 정유 사업은 국제 유가 등 외부 변수에 취약해 실적 부침이 심한 반면..."
2174,2018.08.14.,[단독]원유 인상 보름만에 우유·아이스크림 가격 '40% 껑충'…무섭게 줄줄이...,8월1일부터 원유 기본 가격 ℓ당 4원 올라 우유·커피·과자·빵 등 가격 인상 줄줄이 서울우유·롯데리아... 올 여름 기록적인 폭염이 세계 전 지역에서 나타나면서 밀 생산국들이 작황 부진 빠져 밀 생산량이 크게...
2175,2018.08.15.,수요 늘고 정제마진 오르며.. 美 정유업계 호황,특히 수요는 미국 뿐만 아니라 해외서도 많으면서 지난달에는 하루 정제유 생산량이 사상 최고치까지... 미국 정유업계는 지난 7월초 하루에 원유 1800만배럴을 정제 처리했으며 이런 추세라면 2년 연속 상승세와 함께...
2176,2018.08.15.,"최태원 10년前 인니 결단, 윤활기유 세계1위로",처음 이곳에 SK가 자리 잡은 것은 인도네시아 미나스 원유에서 생산된 미전환유(UCO)를 활용해 고부가가치 제품을 만들려는 것이 목적이었다. 그러나 다음달부터는 또 다른 유종까지 사용해 생산량을 30% 늘린다는...
2177,2018.08.16.,이란 “亞 국가들에 석유 싸게 팝니다”,"석유 생산량을 늘리고, 가격을 낮추면서 이란의 고객 뺏기에 나서고 있는 것도 이란으로서는 큰 위협 요인이다. 중동 언론들은 “미국의 제재를 우려해 이란산 원유 수입을 줄이려는 아시아 정유사들을 구매자로..."
2178,2018.08.17.,기름값 '고공행진' 7주째 상승…리터당 1618.4원,"한국석유공사 측은 ""국제 유가는 미국의 원유재고 및 생산량 증가 등의 영향으로 하락했고 미·중 무역 분쟁 완화 기대는 하락폭을 제한했다""며 ""국내제품 가격은 기존의 국제유가 상승분을 반영하여 강보합세를..."
2179,2018.08.20.,[폭염發 물가 비상]추석 차례상 '산적꼬치' 올리기 힘들어지나(종합),"생산량이 급감한 오징어는 1㎏당 1만2029원으로 전년 대비 18.6% 뛰었다. 폭염 속 가축 폐사도 잇따르면서... 이달 초 원유 가격이 ℓ당 4원 오른 926원으로 결정되면서 당장 우윳값이 올랐고, 아이스크림·빵·치즈·커피..."
2180,2018.08.11.,[토요판&] 젖소 1마리가 1년에 원유 9382㎏을 생산한다고?,"2001년 원유 생산량은 233만9000t이었고, 지난해엔 205만8000t이었다. 16년 전보다 생산량이 12.0% 줄어드는 데 그쳤다. 젖소 수와 원유 생산량이 감소하는 속도에 차이가 나타나는 것은 ‘젖소 개량’ 때문이다. 농협..."
2181,2018.08.12.,年 1000만개… 中 냉장 컵커피 개척한 매일유업,전 세계 생산량의 1%에 불과한 고산지 프리미엄 원두만을 맞춤 로스팅해 만들었다. 4477억원에 달하는 국내... 커피 분말과 분유로 생산한 커피가 95% 이상이던 중국에서 바리스타룰스는 ‘커피 추출액과 원유를 사용한...
2182,2018.08.12.,"미국, 내년 원유 생산 세계 1위 등극, 수입보다 수출 많은 원유 수출국","EIA는 올해 미국의 원유 생산량이 하루 평균 1080만 배럴, 내년엔 1180만 배럴에 이르면서 ‘세계 1위 생산국’으로 부상할 것으로 내다봤다. [네이버 채널 친구맺기] [페이스북] [취재대행소 왱!(클릭)] GoodNews paper..."
2183,2018.08.13.,화학기업으로 변신중인 정유사들,"합성섬유나 페트병의 기초 재료로 쓰이는 PX생산량은 국내 1위, 세계 6위를 기록하고 있다. 덕분에... 원유를 수입해 석유제품을 만들어 파는 정유 사업은 국제 유가 등 외부 변수에 취약해 실적 부침이 심한 반면..."
2184,2018.08.14.,[단독]원유 인상 보름만에 우유·아이스크림 가격 '40% 껑충'…무섭게 줄줄이...,8월1일부터 원유 기본 가격 ℓ당 4원 올라 우유·커피·과자·빵 등 가격 인상 줄줄이 서울우유·롯데리아... 올 여름 기록적인 폭염이 세계 전 지역에서 나타나면서 밀 생산국들이 작황 부진 빠져 밀 생산량이 크게...
2185,2018.08.15.,수요 늘고 정제마진 오르며.. 美 정유업계 호황,특히 수요는 미국 뿐만 아니라 해외서도 많으면서 지난달에는 하루 정제유 생산량이 사상 최고치까지... 미국 정유업계는 지난 7월초 하루에 원유 1800만배럴을 정제 처리했으며 이런 추세라면 2년 연속 상승세와 함께...
2186,2018.08.15.,"최태원 10년前 인니 결단, 윤활기유 세계1위로",처음 이곳에 SK가 자리 잡은 것은 인도네시아 미나스 원유에서 생산된 미전환유(UCO)를 활용해 고부가가치 제품을 만들려는 것이 목적이었다. 그러나 다음달부터는 또 다른 유종까지 사용해 생산량을 30% 늘린다는...
2187,2018.08.16.,이란 “亞 국가들에 석유 싸게 팝니다”,"석유 생산량을 늘리고, 가격을 낮추면서 이란의 고객 뺏기에 나서고 있는 것도 이란으로서는 큰 위협 요인이다. 중동 언론들은 “미국의 제재를 우려해 이란산 원유 수입을 줄이려는 아시아 정유사들을 구매자로..."
2188,2018.08.17.,기름값 '고공행진' 7주째 상승…리터당 1618.4원,"한국석유공사 측은 ""국제 유가는 미국의 원유재고 및 생산량 증가 등의 영향으로 하락했고 미·중 무역 분쟁 완화 기대는 하락폭을 제한했다""며 ""국내제품 가격은 기존의 국제유가 상승분을 반영하여 강보합세를..."
2189,2018.08.20.,[폭염發 물가 비상]추석 차례상 '산적꼬치' 올리기 힘들어지나(종합),"생산량이 급감한 오징어는 1㎏당 1만2029원으로 전년 대비 18.6% 뛰었다. 폭염 속 가축 폐사도 잇따르면서... 이달 초 원유 가격이 ℓ당 4원 오른 926원으로 결정되면서 당장 우윳값이 올랐고, 아이스크림·빵·치즈·커피..."
2190,2018.08.11.,[토요판&] 젖소 1마리가 1년에 원유 9382㎏을 생산한다고?,"2001년 원유 생산량은 233만9000t이었고, 지난해엔 205만8000t이었다. 16년 전보다 생산량이 12.0% 줄어드는 데 그쳤다. 젖소 수와 원유 생산량이 감소하는 속도에 차이가 나타나는 것은 ‘젖소 개량’ 때문이다. 농협..."
2191,2018.08.12.,年 1000만개… 中 냉장 컵커피 개척한 매일유업,전 세계 생산량의 1%에 불과한 고산지 프리미엄 원두만을 맞춤 로스팅해 만들었다. 4477억원에 달하는 국내... 커피 분말과 분유로 생산한 커피가 95% 이상이던 중국에서 바리스타룰스는 ‘커피 추출액과 원유를 사용한...
2192,2018.08.12.,"미국, 내년 원유 생산 세계 1위 등극, 수입보다 수출 많은 원유 수출국","EIA는 올해 미국의 원유 생산량이 하루 평균 1080만 배럴, 내년엔 1180만 배럴에 이르면서 ‘세계 1위 생산국’으로 부상할 것으로 내다봤다. [네이버 채널 친구맺기] [페이스북] [취재대행소 왱!(클릭)] GoodNews paper..."
2193,2018.08.13.,화학기업으로 변신중인 정유사들,"합성섬유나 페트병의 기초 재료로 쓰이는 PX생산량은 국내 1위, 세계 6위를 기록하고 있다. 덕분에... 원유를 수입해 석유제품을 만들어 파는 정유 사업은 국제 유가 등 외부 변수에 취약해 실적 부침이 심한 반면..."
2194,2018.08.14.,[단독]원유 인상 보름만에 우유·아이스크림 가격 '40% 껑충'…무섭게 줄줄이...,8월1일부터 원유 기본 가격 ℓ당 4원 올라 우유·커피·과자·빵 등 가격 인상 줄줄이 서울우유·롯데리아... 올 여름 기록적인 폭염이 세계 전 지역에서 나타나면서 밀 생산국들이 작황 부진 빠져 밀 생산량이 크게...
2195,2018.08.15.,수요 늘고 정제마진 오르며.. 美 정유업계 호황,특히 수요는 미국 뿐만 아니라 해외서도 많으면서 지난달에는 하루 정제유 생산량이 사상 최고치까지... 미국 정유업계는 지난 7월초 하루에 원유 1800만배럴을 정제 처리했으며 이런 추세라면 2년 연속 상승세와 함께...
2196,2018.08.15.,"최태원 10년前 인니 결단, 윤활기유 세계1위로",처음 이곳에 SK가 자리 잡은 것은 인도네시아 미나스 원유에서 생산된 미전환유(UCO)를 활용해 고부가가치 제품을 만들려는 것이 목적이었다. 그러나 다음달부터는 또 다른 유종까지 사용해 생산량을 30% 늘린다는...
2197,2018.08.16.,이란 “亞 국가들에 석유 싸게 팝니다”,"석유 생산량을 늘리고, 가격을 낮추면서 이란의 고객 뺏기에 나서고 있는 것도 이란으로서는 큰 위협 요인이다. 중동 언론들은 “미국의 제재를 우려해 이란산 원유 수입을 줄이려는 아시아 정유사들을 구매자로..."
2198,2018.08.17.,기름값 '고공행진' 7주째 상승…리터당 1618.4원,"한국석유공사 측은 ""국제 유가는 미국의 원유재고 및 생산량 증가 등의 영향으로 하락했고 미·중 무역 분쟁 완화 기대는 하락폭을 제한했다""며 ""국내제품 가격은 기존의 국제유가 상승분을 반영하여 강보합세를..."
2199,2018.08.20.,[폭염發 물가 비상]추석 차례상 '산적꼬치' 올리기 힘들어지나(종합),"생산량이 급감한 오징어는 1㎏당 1만2029원으로 전년 대비 18.6% 뛰었다. 폭염 속 가축 폐사도 잇따르면서... 이달 초 원유 가격이 ℓ당 4원 오른 926원으로 결정되면서 당장 우윳값이 올랐고, 아이스크림·빵·치즈·커피..."
2200,2018.08.11.,[토요판&] 젖소 1마리가 1년에 원유 9382㎏을 생산한다고?,"2001년 원유 생산량은 233만9000t이었고, 지난해엔 205만8000t이었다. 16년 전보다 생산량이 12.0% 줄어드는 데 그쳤다. 젖소 수와 원유 생산량이 감소하는 속도에 차이가 나타나는 것은 ‘젖소 개량’ 때문이다. 농협..."
2201,2018.08.12.,年 1000만개… 中 냉장 컵커피 개척한 매일유업,전 세계 생산량의 1%에 불과한 고산지 프리미엄 원두만을 맞춤 로스팅해 만들었다. 4477억원에 달하는 국내... 커피 분말과 분유로 생산한 커피가 95% 이상이던 중국에서 바리스타룰스는 ‘커피 추출액과 원유를 사용한...
2202,2018.08.12.,"미국, 내년 원유 생산 세계 1위 등극, 수입보다 수출 많은 원유 수출국","EIA는 올해 미국의 원유 생산량이 하루 평균 1080만 배럴, 내년엔 1180만 배럴에 이르면서 ‘세계 1위 생산국’으로 부상할 것으로 내다봤다. [네이버 채널 친구맺기] [페이스북] [취재대행소 왱!(클릭)] GoodNews paper..."
2203,2018.08.13.,화학기업으로 변신중인 정유사들,"합성섬유나 페트병의 기초 재료로 쓰이는 PX생산량은 국내 1위, 세계 6위를 기록하고 있다. 덕분에... 원유를 수입해 석유제품을 만들어 파는 정유 사업은 국제 유가 등 외부 변수에 취약해 실적 부침이 심한 반면..."
2204,2018.08.14.,[단독]원유 인상 보름만에 우유·아이스크림 가격 '40% 껑충'…무섭게 줄줄이...,8월1일부터 원유 기본 가격 ℓ당 4원 올라 우유·커피·과자·빵 등 가격 인상 줄줄이 서울우유·롯데리아... 올 여름 기록적인 폭염이 세계 전 지역에서 나타나면서 밀 생산국들이 작황 부진 빠져 밀 생산량이 크게...
2205,2018.08.15.,수요 늘고 정제마진 오르며.. 美 정유업계 호황,특히 수요는 미국 뿐만 아니라 해외서도 많으면서 지난달에는 하루 정제유 생산량이 사상 최고치까지... 미국 정유업계는 지난 7월초 하루에 원유 1800만배럴을 정제 처리했으며 이런 추세라면 2년 연속 상승세와 함께...
2206,2018.08.15.,"최태원 10년前 인니 결단, 윤활기유 세계1위로",처음 이곳에 SK가 자리 잡은 것은 인도네시아 미나스 원유에서 생산된 미전환유(UCO)를 활용해 고부가가치 제품을 만들려는 것이 목적이었다. 그러나 다음달부터는 또 다른 유종까지 사용해 생산량을 30% 늘린다는...
2207,2018.08.16.,이란 “亞 국가들에 석유 싸게 팝니다”,"석유 생산량을 늘리고, 가격을 낮추면서 이란의 고객 뺏기에 나서고 있는 것도 이란으로서는 큰 위협 요인이다. 중동 언론들은 “미국의 제재를 우려해 이란산 원유 수입을 줄이려는 아시아 정유사들을 구매자로..."
2208,2018.08.17.,기름값 '고공행진' 7주째 상승…리터당 1618.4원,"한국석유공사 측은 ""국제 유가는 미국의 원유재고 및 생산량 증가 등의 영향으로 하락했고 미·중 무역 분쟁 완화 기대는 하락폭을 제한했다""며 ""국내제품 가격은 기존의 국제유가 상승분을 반영하여 강보합세를..."
2209,2018.08.20.,[폭염發 물가 비상]추석 차례상 '산적꼬치' 올리기 힘들어지나(종합),"생산량이 급감한 오징어는 1㎏당 1만2029원으로 전년 대비 18.6% 뛰었다. 폭염 속 가축 폐사도 잇따르면서... 이달 초 원유 가격이 ℓ당 4원 오른 926원으로 결정되면서 당장 우윳값이 올랐고, 아이스크림·빵·치즈·커피..."
2210,2018.08.11.,[토요판&] 젖소 1마리가 1년에 원유 9382㎏을 생산한다고?,"2001년 원유 생산량은 233만9000t이었고, 지난해엔 205만8000t이었다. 16년 전보다 생산량이 12.0% 줄어드는 데 그쳤다. 젖소 수와 원유 생산량이 감소하는 속도에 차이가 나타나는 것은 ‘젖소 개량’ 때문이다. 농협..."
2211,2018.08.12.,年 1000만개… 中 냉장 컵커피 개척한 매일유업,전 세계 생산량의 1%에 불과한 고산지 프리미엄 원두만을 맞춤 로스팅해 만들었다. 4477억원에 달하는 국내... 커피 분말과 분유로 생산한 커피가 95% 이상이던 중국에서 바리스타룰스는 ‘커피 추출액과 원유를 사용한...
2212,2018.08.12.,"미국, 내년 원유 생산 세계 1위 등극, 수입보다 수출 많은 원유 수출국","EIA는 올해 미국의 원유 생산량이 하루 평균 1080만 배럴, 내년엔 1180만 배럴에 이르면서 ‘세계 1위 생산국’으로 부상할 것으로 내다봤다. [네이버 채널 친구맺기] [페이스북] [취재대행소 왱!(클릭)] GoodNews paper..."
2213,2018.08.13.,화학기업으로 변신중인 정유사들,"합성섬유나 페트병의 기초 재료로 쓰이는 PX생산량은 국내 1위, 세계 6위를 기록하고 있다. 덕분에... 원유를 수입해 석유제품을 만들어 파는 정유 사업은 국제 유가 등 외부 변수에 취약해 실적 부침이 심한 반면..."
2214,2018.08.14.,[단독]원유 인상 보름만에 우유·아이스크림 가격 '40% 껑충'…무섭게 줄줄이...,8월1일부터 원유 기본 가격 ℓ당 4원 올라 우유·커피·과자·빵 등 가격 인상 줄줄이 서울우유·롯데리아... 올 여름 기록적인 폭염이 세계 전 지역에서 나타나면서 밀 생산국들이 작황 부진 빠져 밀 생산량이 크게...
2215,2018.08.15.,수요 늘고 정제마진 오르며.. 美 정유업계 호황,특히 수요는 미국 뿐만 아니라 해외서도 많으면서 지난달에는 하루 정제유 생산량이 사상 최고치까지... 미국 정유업계는 지난 7월초 하루에 원유 1800만배럴을 정제 처리했으며 이런 추세라면 2년 연속 상승세와 함께...
2216,2018.08.15.,"최태원 10년前 인니 결단, 윤활기유 세계1위로",처음 이곳에 SK가 자리 잡은 것은 인도네시아 미나스 원유에서 생산된 미전환유(UCO)를 활용해 고부가가치 제품을 만들려는 것이 목적이었다. 그러나 다음달부터는 또 다른 유종까지 사용해 생산량을 30% 늘린다는...
2217,2018.08.16.,이란 “亞 국가들에 석유 싸게 팝니다”,"석유 생산량을 늘리고, 가격을 낮추면서 이란의 고객 뺏기에 나서고 있는 것도 이란으로서는 큰 위협 요인이다. 중동 언론들은 “미국의 제재를 우려해 이란산 원유 수입을 줄이려는 아시아 정유사들을 구매자로..."
2218,2018.08.17.,기름값 '고공행진' 7주째 상승…리터당 1618.4원,"한국석유공사 측은 ""국제 유가는 미국의 원유재고 및 생산량 증가 등의 영향으로 하락했고 미·중 무역 분쟁 완화 기대는 하락폭을 제한했다""며 ""국내제품 가격은 기존의 국제유가 상승분을 반영하여 강보합세를..."
2219,2018.08.20.,[폭염發 물가 비상]추석 차례상 '산적꼬치' 올리기 힘들어지나(종합),"생산량이 급감한 오징어는 1㎏당 1만2029원으로 전년 대비 18.6% 뛰었다. 폭염 속 가축 폐사도 잇따르면서... 이달 초 원유 가격이 ℓ당 4원 오른 926원으로 결정되면서 당장 우윳값이 올랐고, 아이스크림·빵·치즈·커피..."
2220,2018.08.11.,[토요판&] 젖소 1마리가 1년에 원유 9382㎏을 생산한다고?,"2001년 원유 생산량은 233만9000t이었고, 지난해엔 205만8000t이었다. 16년 전보다 생산량이 12.0% 줄어드는 데 그쳤다. 젖소 수와 원유 생산량이 감소하는 속도에 차이가 나타나는 것은 ‘젖소 개량’ 때문이다. 농협..."
2221,2018.08.12.,年 1000만개… 中 냉장 컵커피 개척한 매일유업,전 세계 생산량의 1%에 불과한 고산지 프리미엄 원두만을 맞춤 로스팅해 만들었다. 4477억원에 달하는 국내... 커피 분말과 분유로 생산한 커피가 95% 이상이던 중국에서 바리스타룰스는 ‘커피 추출액과 원유를 사용한...
2222,2018.08.12.,"미국, 내년 원유 생산 세계 1위 등극, 수입보다 수출 많은 원유 수출국","EIA는 올해 미국의 원유 생산량이 하루 평균 1080만 배럴, 내년엔 1180만 배럴에 이르면서 ‘세계 1위 생산국’으로 부상할 것으로 내다봤다. [네이버 채널 친구맺기] [페이스북] [취재대행소 왱!(클릭)] GoodNews paper..."
2223,2018.08.13.,화학기업으로 변신중인 정유사들,"합성섬유나 페트병의 기초 재료로 쓰이는 PX생산량은 국내 1위, 세계 6위를 기록하고 있다. 덕분에... 원유를 수입해 석유제품을 만들어 파는 정유 사업은 국제 유가 등 외부 변수에 취약해 실적 부침이 심한 반면..."
2224,2018.08.14.,[단독]원유 인상 보름만에 우유·아이스크림 가격 '40% 껑충'…무섭게 줄줄이...,8월1일부터 원유 기본 가격 ℓ당 4원 올라 우유·커피·과자·빵 등 가격 인상 줄줄이 서울우유·롯데리아... 올 여름 기록적인 폭염이 세계 전 지역에서 나타나면서 밀 생산국들이 작황 부진 빠져 밀 생산량이 크게...
2225,2018.08.15.,수요 늘고 정제마진 오르며.. 美 정유업계 호황,특히 수요는 미국 뿐만 아니라 해외서도 많으면서 지난달에는 하루 정제유 생산량이 사상 최고치까지... 미국 정유업계는 지난 7월초 하루에 원유 1800만배럴을 정제 처리했으며 이런 추세라면 2년 연속 상승세와 함께...
2226,2018.08.15.,"최태원 10년前 인니 결단, 윤활기유 세계1위로",처음 이곳에 SK가 자리 잡은 것은 인도네시아 미나스 원유에서 생산된 미전환유(UCO)를 활용해 고부가가치 제품을 만들려는 것이 목적이었다. 그러나 다음달부터는 또 다른 유종까지 사용해 생산량을 30% 늘린다는...
